cik,filer_cik,ticker,fiscal_year,report_date,filing_date,accession,path,error,len_full,len_1A,len_7
0001018724,0001018724,AMZN,2018,2018-12-31,2019-02-01,0001018724-19-000004,data/raw/0001018724/000101872419000004/amzn-20181231x10k.htm,,264178,44812,53389
0001018724,0001018724,AMZN,2019,2019-12-31,2020-01-31,0001018724-20-000004,data/raw/0001018724/000101872420000004/amzn-20191231x10k.htm,,267698,49905,50174
0001018724,0001018724,AMZN,2020,2020-12-31,2021-02-03,0001018724-21-000004,data/raw/0001018724/000101872421000004/amzn-20201231.htm,,254382,50203,52939
0001018724,0001018724,AMZN,2021,2021-12-31,2022-02-04,0001018724-22-000005,data/raw/0001018724/000101872422000005/amzn-20211231.htm,,253840,52878,49824
0001018724,0001018724,AMZN,2022,2022-12-31,2023-02-03,0001018724-23-000004,data/raw/0001018724/000101872423000004/amzn-20221231.htm,,268791,55741,49439
0001018724,0001018724,AMZN,2023,2023-12-31,2024-02-02,0001018724-24-000008,data/raw/0001018724/000101872424000008/amzn-20231231.htm,,283803,59163,48139
0001018724,0001018724,AMZN,2024,2024-12-31,2025-02-07,0001018724-25-000004,data/raw/0001018724/000101872425000004/amzn-20241231.htm,,280819,59583,48733
0001018724,0001018724,AMZN,2025,2025-12-31,2026-02-06,0001018724-26-000004,data/raw/0001018724/000101872426000004/amzn-20251231.htm,,283994,60873,46519
0001730168,0001730168,AVGO,2018,2018-11-04,2018-12-21,0001730168-18-000084,data/raw/0001730168/000173016818000084/avgo-11042018x10k.htm,,488787,110224,78258
0001730168,0001730168,AVGO,2019,2019-11-03,2019-12-20,0001730168-19-000144,data/raw/0001730168/000173016819000144/avgo-11032019x10k.htm,,509986,112435,76089
0001730168,0001730168,AVGO,2020,2020-11-01,2020-12-18,0001730168-20-000226,data/raw/0001730168/000173016820000226/avgo-20201101.htm,,477239,103366,79902
0001730168,0001730168,AVGO,2021,2021-10-31,2021-12-17,0001730168-21-000153,data/raw/0001730168/000173016821000153/avgo-20211031.htm,,419443,100969,62187
0001730168,0001730168,AVGO,2022,2022-10-30,2022-12-16,0001730168-22-000118,data/raw/0001730168/000173016822000118/avgo-20221030.htm,,393700,104379,48802
0001730168,0001730168,AVGO,2023,2023-10-29,2023-12-14,0001730168-23-000096,data/raw/0001730168/000173016823000096/avgo-20231029.htm,,383289,109595,47671
0001730168,0001730168,AVGO,2024,2024-11-03,2024-12-20,0001730168-24-000139,data/raw/0001730168/000173016824000139/avgo-20241103.htm,,382245,86002,48317
0001730168,0001730168,AVGO,2025,2025-11-02,2025-12-18,0001730168-25-000121,data/raw/0001730168/000173016825000121/avgo-20251102.htm,,364947,90645,49569
0000004962,0000004962,AXP,2007,2007-12-31,2008-02-28,0001193125-08-042043,data/raw/0000004962/000119312508042043/d10k.htm,,272545,38210,0
0000004962,0000004962,AXP,2008,2008-12-31,2009-02-27,0001193125-09-041008,data/raw/0000004962/000119312509041008/d10k.htm,,352157,59795,0
0000004962,0000004962,AXP,2009,2009-12-31,2010-02-26,0001193125-10-041232,data/raw/0000004962/000119312510041232/d10k.htm,,380742,66523,0
0000004962,0000004962,AXP,2010,2010-12-31,2011-02-28,0000950123-11-019072,data/raw/0000004962/000095012311019072/y87970e10vk.htm,,453328,363881,0
0000004962,0000004962,AXP,2011,2011-12-31,2012-02-24,0001193125-12-077400,data/raw/0000004962/000119312512077400/d281394d10k.htm,,474929,92998,0
0000004962,0000004962,AXP,2012,2012-12-31,2013-02-22,0001193125-13-070554,data/raw/0000004962/000119312513070554/d486442d10k.htm,,455504,97901,0
0000004962,0000004962,AXP,2013,2013-12-31,2014-02-25,0001193125-14-066777,data/raw/0000004962/000119312514066777/d656045d10k.htm,,446556,105695,0
0000004962,0000004962,AXP,2014,2014-12-31,2015-02-24,0001193125-15-059931,data/raw/0000004962/000119312515059931/d862737d10k.htm,,433196,103193,0
0000004962,0000004962,AXP,2015,2015-12-31,2016-02-19,0001193125-16-469798,data/raw/0000004962/000119312516469798/d131774d10k.htm,,709697,78617,183235
0000004962,0000004962,AXP,2016,2016-12-31,2017-02-17,0001193125-17-047588,data/raw/0000004962/000119312517047588/d321397d10k.htm,,610053,80618,165954
0000004962,0000004962,AXP,2017,2017-12-31,2018-02-16,0000004962-18-000032,data/raw/0000004962/000000496218000032/axp201710k.htm,,606594,83494,169183
0000004962,0000004962,AXP,2018,2018-12-31,2019-02-13,0000004962-19-000018,data/raw/0000004962/000000496219000018/axp201810k.htm,,579343,84830,151439
0000004962,0000004962,AXP,2019,2019-12-31,2020-02-13,0000004962-20-000030,data/raw/0000004962/000000496220000030/axp-20191231.htm,,555591,89412,143453
0000004962,0000004962,AXP,2020,2020-12-31,2021-02-12,0000004962-21-000013,data/raw/0000004962/000000496221000013/axp-20201231.htm,,575556,93539,162413
0000004962,0000004962,AXP,2021,2021-12-31,2022-02-11,0000004962-22-000008,data/raw/0000004962/000000496222000008/axp-20211231.htm,,576630,94460,161839
0000004962,0000004962,AXP,2022,2022-12-31,2023-02-10,0000004962-23-000006,data/raw/0000004962/000000496223000006/axp-20221231.htm,,576291,98105,160067
0000004962,0000004962,AXP,2023,2023-12-31,2024-02-09,0000004962-24-000013,data/raw/0000004962/000000496224000013/axp-20231231.htm,,610305,102954,164536
0000004962,0000004962,AXP,2024,2024-12-31,2025-02-07,0000004962-25-000016,data/raw/0000004962/000000496225000016/axp-20241231.htm,,624140,104885,164393
0000004962,0000004962,AXP,2025,2025-12-31,2026-02-06,0000004962-26-000080,data/raw/0000004962/000000496226000080/axp-20251231.htm,,623977,113132,159994
0000012927,0000012927,BA,2007,2007-12-31,2008-02-15,0001193125-08-032328,data/raw/0000012927/000119312508032328/d10k.htm,,374928,25686,95466
0000012927,0000012927,BA,2008,2008-12-31,2009-02-09,0001193125-09-022654,data/raw/0000012927/000119312509022654/d10k.htm,,392502,28101,106750
0000012927,0000012927,BA,2009,2009-12-31,2010-02-08,0001193125-10-024406,data/raw/0000012927/000119312510024406/d10k.htm,,387919,28453,106825
0000012927,0000012927,BA,2010,2010-12-31,2011-02-09,0001193125-11-028490,data/raw/0000012927/000119312511028490/d10k.htm,,370304,32905,99971
0000012927,0000012927,BA,2011,2011-12-31,2012-02-09,0001193125-12-048565,data/raw/0000012927/000119312512048565/d255574d10k.htm,,371170,33838,94722
0000012927,0000012927,BA,2012,2012-12-31,2013-02-11,0000012927-13-000014,data/raw/0000012927/000001292713000014/a201212dec3110k.htm,,364508,34391,89804
0000012927,0000012927,BA,2013,2013-12-31,2014-02-14,0000012927-14-000004,data/raw/0000012927/000001292714000004/a201312dec3110k.htm,,361002,35252,88118
0000012927,0000012927,BA,2014,2014-12-31,2015-02-12,0000012927-15-000011,data/raw/0000012927/000001292715000011/a201412dec3110k.htm,,362577,36181,90257
0000012927,0000012927,BA,2015,2015-12-31,2016-02-10,0000012927-16-000099,data/raw/0000012927/000001292716000099/a201512dec3110k.htm,,361181,36338,91168
0000012927,0000012927,BA,2016,2016-12-31,2017-02-08,0000012927-17-000006,data/raw/0000012927/000001292717000006/a201612dec3110k.htm,,360387,36137,92834
0000012927,0000012927,BA,2017,2017-12-31,2018-02-12,0000012927-18-000007,data/raw/0000012927/000001292718000007/a201712dec3110k.htm,,342360,36133,82440
0000012927,0000012927,BA,2018,2018-12-31,2019-02-08,0000012927-19-000010,data/raw/0000012927/000001292719000010/a201812dec3110k.htm,,362006,37437,87593
0000012927,0000012927,BA,2019,2019-12-31,2020-01-31,0000012927-20-000014,data/raw/0000012927/000001292720000014/a201912dec3110k.htm,,387517,44244,94128
0000012927,0000012927,BA,2020,2020-12-31,2021-02-01,0000012927-21-000011,data/raw/0000012927/000001292721000011/ba-20201231.htm,,457785,55866,122585
0000012927,0000012927,BA,2021,2021-12-31,2022-01-31,0000012927-22-000010,data/raw/0000012927/000001292722000010/ba-20211231.htm,,430407,59442,113335
0000012927,0000012927,BA,2022,2022-12-31,2023-01-27,0000012927-23-000007,data/raw/0000012927/000001292723000007/ba-20221231.htm,,386153,48423,98312
0000012927,0000012927,BA,2023,2023-12-31,2024-01-31,0000012927-24-000010,data/raw/0000012927/000001292724000010/ba-20231231.htm,,379473,49001,87052
0000012927,0000012927,BA,2024,2024-12-31,2025-02-03,0000012927-25-000015,data/raw/0000012927/000001292725000015/ba-20241231.htm,,413698,58333,89972
0000012927,0000012927,BA,2025,2025-12-31,2026-01-30,0001628280-26-004357,data/raw/0000012927/000162828026004357/ba-20251231.htm,,418338,57332,90018
0000070858,0000070858,BAC,2007,2007-12-31,2008-02-28,0001193125-08-041665,data/raw/0000070858/000119312508041665/d10k.htm,,841926,17350,401434
0000070858,0000070858,BAC,2008,2008-12-31,2009-02-27,0001193125-09-041126,data/raw/0000070858/000119312509041126/d10k.htm,,1082907,42449,0
0000070858,0000070858,BAC,2009,2009-12-31,2010-02-26,0001193125-10-041666,data/raw/0000070858/000119312510041666/d10k.htm,,1227217,53364,0
0000070858,0000070858,BAC,2010,2010-12-31,2011-02-25,0000950123-11-018743,data/raw/0000070858/000095012311018743/g25571e10vk.htm,,1412732,105714,0
0000070858,0000070858,BAC,2011,2011-12-31,2012-02-23,0000070858-12-000155,data/raw/0000070858/000007085812000155/bac-12312011x10k.htm,,1480931,123353,0
0000070858,0000070858,BAC,2012,2012-12-31,2013-02-28,0000070858-13-000097,data/raw/0000070858/000007085813000097/bac-12312012x10k.htm,,1455559,116140,0
0000070858,0000070858,BAC,2013,2013-12-31,2014-02-25,0000070858-14-000012,data/raw/0000070858/000007085814000012/bac-12312013x10k.htm,,1409051,104980,0
0000070858,0000070858,BAC,2014,2014-12-31,2015-02-25,0000070858-15-000008,data/raw/0000070858/000007085815000008/bac-12312014x10k.htm,,1295341,94066,0
0000070858,0000070858,BAC,2015,2015-12-31,2016-02-24,0000070858-16-000137,data/raw/0000070858/000007085816000137/bac-1231201510xk.htm,,1195617,89514,0
0000070858,0000070858,BAC,2016,2016-12-31,2017-02-23,0000070858-17-000013,data/raw/0000070858/000007085817000013/bac-1231201610xk.htm,,1061024,84568,0
0000070858,0000070858,BAC,2017,2017-12-31,2018-02-22,0000070858-18-000009,data/raw/0000070858/000007085818000009/bac-1231201710xk.htm,,981054,87428,0
0000070858,0000070858,BAC,2018,2018-12-31,2019-02-26,0000070858-19-000012,data/raw/0000070858/000007085819000012/bac-1231201810xk.htm,,917160,98552,476274
0000070858,0000070858,BAC,2019,2019-12-31,2020-02-19,0000070858-20-000011,data/raw/0000070858/000007085820000011/bac-1231201910xk.htm,,881556,109990,457201
0000070858,0000070858,BAC,2020,2020-12-31,2021-02-24,0000070858-21-000023,data/raw/0000070858/000007085821000023/bac-20201231.htm,,937248,115439,504311
0000070858,0000070858,BAC,2021,2021-12-31,2022-02-22,0000070858-22-000062,data/raw/0000070858/000007085822000062/bac-20211231.htm,,905411,128237,469144
0000070858,0000070858,BAC,2022,2022-12-31,2023-02-22,0000070858-23-000092,data/raw/0000070858/000007085823000092/bac-20221231.htm,,887414,115537,458445
0000070858,0000070858,BAC,2023,2023-12-31,2024-02-20,0000070858-24-000122,data/raw/0000070858/000007085824000122/bac-20231231.htm,,895921,116487,459264
0000070858,0000070858,BAC,2024,2024-12-31,2025-02-25,0000070858-25-000139,data/raw/0000070858/000007085825000139/bac-20241231.htm,,878906,117048,447632
0000070858,0000070858,BAC,2025,2025-12-31,2026-02-25,0000070858-26-000157,data/raw/0000070858/000007085826000157/bac-20251231.htm,,880947,116990,449873
0001075531,0001075531,BKNG,2007,2007-12-31,2008-03-03,0001104659-08-014464,data/raw/0001075531/000110465908014464/a08-2574_110k.htm,,451673,69301,77215
0001075531,0001075531,BKNG,2008,2008-12-31,2009-02-20,0001104659-09-011154,data/raw/0001075531/000110465909011154/a09-1364_110k.htm,,491517,129395,88221
0001075531,0001075531,BKNG,2009,2009-12-31,2010-02-19,0001104659-10-008002,data/raw/0001075531/000110465910008002/a09-35847_210k.htm,,586864,75143,101997
0001075531,0001075531,BKNG,2010,2010-12-31,2011-02-25,0001104659-11-010302,data/raw/0001075531/000110465911010302/a11-2103_110k.htm,,470409,85344,91292
0001075531,0001075531,BKNG,2011,2011-12-31,2012-02-27,0001075531-12-000005,data/raw/0001075531/000107553112000005/pcln-20111231_10k.htm,,449752,70311,100802
0001075531,0001075531,BKNG,2012,2012-12-31,2013-02-27,0001075531-13-000011,data/raw/0001075531/000107553113000011/pcln-20121231_10k.htm,,480514,82197,104901
0001075531,0001075531,BKNG,2013,2013-12-31,2014-02-20,0001075531-14-000007,data/raw/0001075531/000107553114000007/pcln-20131231_10k.htm,,506830,94669,110552
0001075531,0001075531,BKNG,2014,2014-12-31,2015-02-19,0001075531-15-000007,data/raw/0001075531/000107553115000007/pcln-20141231_10k.htm,,508408,107079,121276
0001075531,0001075531,BKNG,2015,2015-12-31,2016-02-17,0001075531-16-000084,data/raw/0001075531/000107553116000084/pcln-20151231_10k.htm,,511555,115725,125963
0001075531,0001075531,BKNG,2016,2016-12-31,2017-02-27,0001075531-17-000009,data/raw/0001075531/000107553117000009/pcln-20161231_10k.htm,,479947,117366,106753
0001075531,0001075531,BKNG,2017,2017-12-31,2018-02-27,0001075531-18-000015,data/raw/0001075531/000107553118000015/pcln-20171231_10k.htm,,511013,124113,110366
0001075531,0001075531,BKNG,2018,2018-12-31,2019-02-27,0001075531-19-000009,data/raw/0001075531/000107553119000009/bkng1231201810k.htm,,491973,128841,106816
0001075531,0001075531,BKNG,2019,2019-12-31,2020-02-26,0001075531-20-000011,data/raw/0001075531/000107553120000011/bkng1231201910k.htm,,450113,137810,82632
0001075531,0001075531,BKNG,2020,2020-12-31,2021-02-24,0001075531-21-000019,data/raw/0001075531/000107553121000019/bkng-20201231.htm,,572194,162091,125807
0001075531,0001075531,BKNG,2021,2021-12-31,2022-02-23,0001075531-22-000008,data/raw/0001075531/000107553122000008/bkng-20211231.htm,,514859,139120,96635
0001075531,0001075531,BKNG,2022,2022-12-31,2023-02-23,0001075531-23-000016,data/raw/0001075531/000107553123000016/bkng-20221231.htm,,475613,132726,81269
0001075531,0001075531,BKNG,2023,2023-12-31,2024-02-22,0001075531-24-000014,data/raw/0001075531/000107553124000014/bkng-20231231.htm,,429630,104446,83573
0001075531,0001075531,BKNG,2024,2024-12-31,2025-02-20,0001075531-25-000010,data/raw/0001075531/000107553125000010/bkng-20241231.htm,,379396,95612,59890
0001075531,0001075531,BKNG,2025,2025-12-31,2026-02-18,0001075531-26-000009,data/raw/0001075531/000107553126000009/bkng-20251231.htm,,358180,86102,52091
0002012383,0001364742,BLK,2007,2007-12-31,2008-02-28,0001193125-08-041884,data/raw/0001364742/000119312508041884/d10k.htm,,420516,21966,112224
0002012383,0001364742,BLK,2008,2008-12-31,2009-03-02,0001193125-09-041298,data/raw/0001364742/000119312509041298/d10k.htm,,497967,27915,232006
0002012383,0001364742,BLK,2009,2009-12-31,2010-03-10,0001193125-10-052764,data/raw/0001364742/000119312510052764/d10k.htm,,609668,33052,168173
0002012383,0001364742,BLK,2010,2010-12-31,2011-02-28,0001193125-11-050218,data/raw/0001364742/000119312511050218/d10k.htm,,650263,35119,208520
0002012383,0001364742,BLK,2011,2011-12-31,2012-02-28,0001193125-12-085869,data/raw/0001364742/000119312512085869/d270105d10k.htm,,588911,35673,179960
0002012383,0001364742,BLK,2012,2012-12-31,2013-03-01,0001193125-13-084957,data/raw/0001364742/000119312513084957/d439552d10k.htm,,559816,49119,154640
0002012383,0001364742,BLK,2013,2013-12-31,2014-02-28,0001193125-14-076587,data/raw/0001364742/000119312514076587/d641151d10k.htm,,535624,55416,140872
0002012383,0001364742,BLK,2014,2014-12-31,2015-02-27,0001193125-15-069955,data/raw/0001364742/000119312515069955/d822114d10k.htm,,504868,46879,127918
0002012383,0001364742,BLK,2015,2015-12-31,2016-02-26,0001564590-16-013511,data/raw/0001364742/000156459016013511/blk-10k_20151231.htm,,512440,61883,121382
0002012383,0001364742,BLK,2016,2016-12-31,2017-02-28,0001564590-17-002816,data/raw/0001364742/000156459017002816/blk-10k_20161231.htm,,503467,64851,119514
0002012383,0001364742,BLK,2017,2017-12-31,2018-02-28,0001564590-18-003744,data/raw/0001364742/000156459018003744/blk-10k_20171231.htm,,505702,71011,120732
0002012383,0001364742,BLK,2018,2018-12-31,2019-02-28,0001564590-19-005479,data/raw/0001364742/000156459019005479/blk-10k_20181231.htm,,530714,75473,123104
0002012383,0001364742,BLK,2019,2019-12-31,2020-02-28,0001564590-20-007807,data/raw/0001364742/000156459020007807/blk-10k_20191231.htm,,520025,80525,114317
0002012383,0001364742,BLK,2020,2020-12-31,2021-02-25,0001564590-21-008796,data/raw/0001364742/000156459021008796/blk-10k_20201231.htm,,524339,88159,122102
0002012383,0001364742,BLK,2021,2021-12-31,2022-02-25,0001564590-22-007117,data/raw/0001364742/000156459022007117/blk-10k_20211231.htm,,527750,99124,112118
0002012383,0001364742,BLK,2022,2022-12-31,2023-02-24,0000950170-23-004343,data/raw/0001364742/000095017023004343/blk-20221231.htm,,528798,103703,111827
0002012383,0001364742,BLK,2023,2023-12-31,2024-02-23,0000950170-24-019271,data/raw/0001364742/000095017024019271/blk-20231231.htm,,550579,106944,117854
0002012383,0002012383,BLK,2024,2024-12-31,2025-02-25,0000950170-25-026584,data/raw/0002012383/000095017025026584/blk-20241231.htm,,606534,107734,140710
0002012383,0002012383,BLK,2025,2025-12-31,2026-02-25,0001193125-26-071966,data/raw/0002012383/000119312526071966/blk-20251231.htm,,631542,110264,146922
0000014272,0000014272,BMY,2007,2007-12-31,2008-02-22,0001193125-08-035566,data/raw/0000014272/000119312508035566/d10k.htm,,674524,17629,10104
0000014272,0000014272,BMY,2008,2008-12-31,2009-02-20,0001193125-09-033538,data/raw/0000014272/000119312509033538/d10k.htm,,580153,16065,9388
0000014272,0000014272,BMY,2009,2009-12-31,2010-02-19,0001193125-10-035167,data/raw/0000014272/000119312510035167/d10k.htm,,554375,22354,12237
0000014272,0000014272,BMY,2010,2010-12-31,2011-02-18,0001193125-11-040120,data/raw/0000014272/000119312511040120/d10k.htm,,581468,27741,15309
0000014272,0000014272,BMY,2011,2011-12-31,2012-02-17,0001193125-12-066416,data/raw/0000014272/000119312512066416/d302058d10k.htm,,488577,25984,11211
0000014272,0000014272,BMY,2012,2012-12-31,2013-02-15,0001193125-13-061678,data/raw/0000014272/000119312513061678/d450621d10k.htm,,502789,24374,8742
0000014272,0000014272,BMY,2013,2013-12-31,2014-02-14,0000014272-14-000054,data/raw/0000014272/000001427214000054/bmy-20131231x10xk.htm,,499579,26052,9401
0000014272,0000014272,BMY,2014,2014-12-31,2015-02-13,0000014272-15-000055,data/raw/0000014272/000001427215000055/bmy-20141231x10xk.htm,,469301,27015,30578
0000014272,0000014272,BMY,2015,2015-12-31,2016-02-12,0000014272-16-000288,data/raw/0000014272/000001427216000288/bmy-20151231x10xk.htm,,473452,26925,18176
0000014272,0000014272,BMY,2016,2016-12-31,2017-02-21,0000014272-17-000047,data/raw/0000014272/000001427217000047/bmy-20161231x10xk.htm,,433214,29734,15682
0000014272,0000014272,BMY,2017,2017-12-31,2018-02-13,0000014272-18-000055,data/raw/0000014272/000001427218000055/bmy-20171231x10xk.htm,,436087,34183,10732
0000014272,0000014272,BMY,2018,2018-12-31,2019-02-25,0000014272-19-000047,data/raw/0000014272/000001427219000047/bmy-20181231x10xk.htm,,455267,48063,2886
