Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BNY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOGL,GS,HD,HONA,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,SPY,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2013-09-30,14.661839,26.799379,25.741489,58.022316,51.939999,14.852306,3.810000,78.026855,54.749569,15.632000,3.176989,63.113964,100.059250,10.692849,39.501492,196.598679,30.150740,22.152670,113.510002,35.556870,60.494671,43.853489,15.557223,54.547619,45.433483,91.140953,50.937592,15.837547,39.841171,70.583267,64.485435,28.039942,56.842968,39.154938,45.990891,76.920525,66.037247,93.445114,,42.907124,26.646933,21.713058,123.387901,55.863552,,106.705353,16.886433,59.271141,41.807777,60.698982,36.602409,25.320833,95.021294,39.385540,89.312294,37.644695,4.343781,62.178398,68.550247,23.717386,38.702488,49.792740,67.017128,15.198513,30.409382,19.421347,27.231354,17.035646,14.185222,4.417286,30.351616,10.390000,0.363965,27.417240,53.552223,15.621877,52.311764,,46.572365,47.241196,50.339813,29.770967,18.106447,23.734766,75.504921,135.048370,10.299785,88.325287,24.692444,12.891333,28.321909,,57.692669,58.400593,56.894268,23.741636,43.550297,23.799797,28.832912,19.267679,50.828068
2013-10-01,15.006593,27.440454,26.199083,58.164139,52.430000,14.801470,3.860000,79.881310,54.697876,16.047501,3.202064,63.456589,100.272133,10.770338,40.568970,196.213699,30.776173,22.563583,114.139999,35.622837,60.755772,44.437714,15.726175,55.380836,45.779900,91.006416,51.644104,15.823929,40.395802,70.478722,65.143051,28.100624,57.142647,39.442238,46.253922,77.695747,66.761566,94.540359,,42.859352,26.602489,21.987965,124.003967,56.165543,,107.396896,16.820120,59.396271,41.377777,61.245117,36.793610,25.367615,95.511383,39.651608,89.277275,38.103283,4.377715,62.641434,68.493263,23.287119,38.898754,49.981087,67.134979,15.357800,31.131134,19.558268,27.476833,17.172167,14.169291,4.637429,30.259697,10.298000,0.363731,27.690002,53.767769,15.708872,52.706261,,46.991905,47.360493,50.134388,29.844460,18.312014,23.792404,76.172188,136.117355,10.372878,88.996239,25.139324,12.866667,28.399231,,58.474190,58.904385,57.162003,23.826004,44.033447,23.962999,28.951540,19.171295,50.804428
2013-10-02,15.055797,27.530336,26.292158,57.919868,51.520000,14.835361,3.900000,78.821602,54.646172,16.025499,3.201326,62.517735,100.348778,10.894313,41.706406,197.027328,30.802414,22.350792,114.410004,35.703465,60.980640,43.949627,15.671006,55.190395,45.989079,90.863976,52.154369,15.878398,40.086884,70.194038,65.206436,27.963095,57.186722,39.430504,45.798962,77.709236,66.029694,95.166168,,42.586361,26.624706,22.012508,123.746613,56.209713,,106.578651,16.864323,59.396271,41.066666,61.119076,37.157413,25.020023,95.985603,39.549881,87.582756,38.277264,4.358203,62.504639,67.887619,23.136154,39.103329,49.842297,66.899261,15.375496,30.894814,19.543852,27.755033,17.220921,14.229464,4.724714,30.038248,10.454000,0.363497,27.838787,53.592602,15.774121,52.547089,,47.180138,47.493820,49.013863,29.856056,18.234924,23.821230,77.216400,135.988770,10.336333,88.660767,25.300961,12.063333,28.300821,,58.466110,58.697636,56.838223,23.618313,43.714382,23.861008,28.791042,19.205149,50.851681
2013-10-03,14.866658,27.566269,25.819050,57.628342,50.880001,14.682853,3.900000,77.469109,54.232586,15.738000,3.193213,62.048298,98.134705,10.847818,41.000347,196.097397,30.559578,21.954559,113.370003,35.476250,60.908100,43.794323,15.519299,54.579376,45.864880,90.547447,51.025906,15.667321,39.763958,68.695244,65.040062,27.501966,56.428692,38.891090,45.301384,76.543030,64.875229,94.266563,,42.115452,26.143181,21.717514,122.327194,55.885677,,105.944824,16.650671,58.842102,40.104443,60.621975,37.050400,24.839542,94.934334,38.188248,86.007271,37.897728,4.343781,61.834591,67.452965,23.053123,38.752609,48.751888,66.534447,15.353372,30.888435,19.349274,27.705940,17.571972,14.059576,4.596000,29.933781,10.430000,0.359754,27.475103,53.511780,15.643623,52.484779,,47.056438,47.093830,48.411568,29.732298,18.115015,23.377432,75.785049,134.734848,10.244968,87.548950,25.177351,11.554000,28.272701,,58.425823,58.415649,56.103462,23.592356,42.991970,23.973196,28.609606,19.059273,50.509048
2013-10-04,14.854974,28.039585,26.028458,57.722900,51.570000,14.886198,3.910000,78.717026,53.686058,15.952000,3.207962,62.291401,99.803772,10.886562,41.502838,197.608505,31.189669,22.380144,113.750000,36.018646,61.074944,43.875660,15.736520,55.801407,46.387775,90.563286,51.840363,15.674134,39.932453,68.625542,65.404533,27.716347,57.556919,38.949718,45.471981,77.338470,64.822411,94.070976,,43.023148,26.446917,21.624804,122.093292,55.812016,,106.083076,16.805389,59.262211,40.475555,61.133076,37.571140,24.866293,95.969810,37.859596,85.776199,38.063770,4.411652,62.229259,67.474358,23.294670,38.979118,50.595688,67.011505,15.331257,30.805393,19.450169,27.722313,18.010788,14.094975,4.675143,30.142691,10.886000,0.364667,27.549761,53.633030,15.768680,52.609360,,46.814396,47.732410,48.682362,29.937292,18.483316,23.435059,75.983719,135.755646,10.278468,88.526627,25.082272,12.065333,28.068834,,58.804520,57.859249,56.663860,23.767588,43.409008,24.019093,28.818947,18.965483,50.993462
2013-10-07,15.000132,27.614204,25.981924,57.005875,50.820000,15.055649,3.860000,76.841682,53.937149,15.501500,3.171089,61.142975,99.369492,10.700599,40.702217,194.106949,30.861494,22.182024,112.860001,35.314987,60.588959,43.786934,15.550334,54.658730,46.328964,89.748146,51.182911,15.585615,39.827137,68.474495,65.333214,27.449379,56.931110,38.896954,45.294281,76.637398,65.018600,93.640694,,42.156410,26.061710,21.460949,120.299431,55.333294,,104.878792,16.820120,59.208591,42.332222,60.628944,36.971943,24.766016,94.681358,37.288311,86.518463,37.367970,4.390441,61.613167,67.232124,23.219189,38.518818,50.080215,66.612991,15.375496,30.588224,19.342079,27.247717,18.030287,14.041880,4.545143,29.808424,10.650000,0.364667,27.242826,53.255806,15.562062,52.353291,,46.567001,47.149979,48.570309,29.728422,18.046492,23.337080,76.946434,134.582108,10.354603,87.913132,24.673431,12.204667,28.019646,,58.143829,57.419407,56.059887,23.449566,42.463249,24.116001,28.344446,18.723204,50.745342
2013-10-08,14.790691,26.673559,25.601887,56.013115,49.580002,14.835361,3.720000,75.126640,53.095200,15.161500,3.141591,60.539455,98.305031,10.607615,39.000561,190.881393,30.585829,21.697729,111.370003,34.941166,60.095711,43.602055,15.384830,53.825516,45.864880,88.798508,49.200748,15.415395,40.051804,67.812233,65.135139,27.226906,56.411072,39.401196,44.768253,75.552147,64.113159,92.584618,,40.525288,25.343111,21.161745,119.363640,54.699902,,102.983002,16.562258,58.625896,42.358891,59.942791,36.287151,24.919764,93.076767,37.601349,85.748169,36.790756,4.304753,60.484623,66.932838,23.166346,38.328861,46.729637,65.754341,15.344528,30.498798,19.133080,27.010427,17.484209,14.102051,4.318857,29.365520,9.782000,0.361626,26.852938,53.168251,15.355434,52.823902,,46.222782,46.560505,47.977364,29.213984,17.618252,23.636787,75.917519,133.014664,10.263406,86.916306,24.549820,11.648667,27.583813,,57.587955,57.208843,55.374920,23.170490,41.597260,23.749809,28.079292,18.991539,50.514973
2013-10-09,14.964455,26.847317,25.725981,56.108910,49.450001,14.691328,3.650000,74.094818,52.895786,14.911500,3.112092,60.539455,97.478996,10.723844,38.644989,193.823608,30.461117,21.851830,111.769997,35.146397,60.581696,44.245434,15.284832,54.039753,45.603424,90.681984,48.975056,15.320071,40.746826,67.463654,65.444115,27.158140,56.049686,39.582958,44.910419,75.889175,64.014397,92.193481,,40.197708,25.306068,21.216032,120.447639,54.604149,,104.481140,16.643307,58.527298,43.240002,60.187851,36.201542,24.786072,94.080650,37.530903,85.447113,36.846092,4.290333,60.795437,66.455482,23.105963,38.767250,46.362865,65.984406,15.242762,30.192215,19.291632,27.059530,17.698738,14.156904,4.120429,29.620405,9.616000,0.356012,26.703611,53.552223,15.382619,53.252968,,45.265419,46.111393,48.014709,29.109566,17.772423,23.786657,76.029564,133.111130,10.461795,86.197426,24.112453,11.252000,27.618959,,57.507381,57.299072,55.231701,23.339235,41.898090,23.827168,28.163021,19.017584,50.308208
2013-10-10,15.058258,27.615070,26.201086,56.891312,51.169998,15.157320,3.790000,76.632507,54.350761,15.258500,3.208700,62.584808,101.251434,11.026034,39.589008,201.415207,31.399689,22.607615,114.839996,36.113930,61.459381,44.955379,15.636526,56.150585,46.923740,91.560394,50.574524,15.667321,41.224228,67.608917,65.697647,27.902412,57.803715,40.040295,46.189922,77.560944,66.391800,94.853279,,42.818417,25.817230,21.522921,123.231911,55.613178,,106.469170,17.019051,58.984478,43.023335,61.462177,37.464130,25.253981,95.890800,38.462143,88.703094,37.810749,4.472736,62.771309,67.289108,23.551321,39.651306,48.623013,66.977821,15.698496,30.332741,19.918585,27.624117,17.971775,14.404655,4.342714,30.685902,10.320000,0.359988,27.367268,54.353802,15.643623,53.903496,,46.341103,46.904358,49.452744,29.828983,18.320580,23.959553,77.807289,135.980713,10.585783,88.440338,24.692444,11.528667,28.202408,,59.602089,59.073578,56.215530,23.975283,43.078556,24.167564,28.916641,19.483908,50.828068
2013-10-11,15.155746,27.596930,26.294556,58.048954,52.189999,15.250509,3.830000,77.308739,54.978527,15.544500,3.192475,63.205109,100.467995,10.995039,39.488976,203.769058,31.294683,22.578259,115.809998,36.077293,62.097691,45.443466,15.881338,57.063133,47.339634,91.718658,50.113331,15.851161,41.820965,68.358307,65.214363,28.088488,58.359013,40.368633,46.452927,78.106926,66.657608,95.439980,,42.784283,26.187634,21.615883,124.783890,56.209713,,107.270073,17.136929,59.997437,43.353333,62.631481,37.457005,25.247293,96.206963,38.250839,88.345963,38.585606,4.482069,63.288380,67.502861,23.287119,40.177364,48.682495,67.752335,15.725050,30.204987,20.141996,27.926874,16.421309,14.466593,4.297857,30.694231,10.318000,0.356947,27.591244,54.448116,15.616441,54.311802,,45.733318,47.402596,49.961620,30.099728,18.654612,24.028725,78.438896,136.856873,10.601285,89.101662,24.920633,11.913333,28.385180,,59.835732,59.163795,56.520660,24.046682,43.800999,24.286180,28.909668,19.491726,51.365616
2013-10-14,15.255078,28.008018,26.481480,58.009033,52.630001,15.335240,3.970000,77.789787,55.126228,15.535000,3.261797,63.766754,101.728325,11.119013,39.762486,205.062149,31.288122,22.879107,116.000000,36.355816,62.554676,45.502617,16.019253,57.213909,47.504681,92.003548,50.211452,15.892019,41.905201,68.886963,65.840286,28.132978,58.905495,40.210339,46.630646,77.769859,66.695618,95.361748,,43.589600,26.172817,21.718014,124.362770,56.231819,,107.736832,17.276913,60.445637,44.631111,62.876545,37.599663,25.340881,96.633804,38.368237,89.277275,38.648872,4.521943,63.743538,67.488609,23.158798,40.323479,49.079014,68.133965,15.813533,29.860081,20.307735,28.188711,16.645588,14.344489,4.633714,30.944950,10.380000,0.362327,27.607834,54.623245,15.958997,54.491734,,46.626167,47.542953,49.910275,30.208033,18.851612,23.832750,78.607010,137.403442,10.514495,88.814133,25.177351,11.981333,28.504677,,60.198280,59.122467,56.265350,24.131054,44.083569,24.141773,29.132969,19.455248,51.749638
2013-10-15,15.336270,27.856869,26.255604,57.162754,51.930000,15.098011,4.020000,77.692200,55.192707,15.320000,3.225661,63.079357,100.638344,11.033782,39.914101,205.062149,31.104342,22.636967,114.629997,35.813408,62.199261,45.280754,15.995115,56.809189,47.458466,91.291336,49.769878,15.783072,41.462917,68.637146,65.253990,27.918592,58.561749,39.782299,46.040653,80.944855,65.966431,94.618591,,43.405323,25.706104,21.864269,122.935562,55.370110,,106.405785,17.232708,59.845024,43.356667,62.967567,37.314346,25.173782,95.724792,38.196072,88.156944,38.308887,4.464252,63.492828,66.833122,23.068211,39.877800,49.069096,67.247223,15.632131,29.745111,20.170824,28.221437,16.499323,14.194067,4.595571,30.798695,9.938000,0.360456,27.168156,54.293175,15.855681,53.702770,,45.986115,47.837673,49.396702,29.670389,19.725243,23.544573,78.408356,136.406708,10.449395,88.028137,24.901619,12.262667,28.293802,,59.513458,58.765282,56.215530,23.936333,43.611847,23.889071,28.986418,19.374489,51.271122
2013-10-16,15.411004,28.449316,27.961327,57.825401,51.910000,15.216619,4.090000,79.672195,56.957878,15.524500,3.281709,63.976326,102.477722,11.281734,40.449017,211.019196,32.029793,22.570921,116.690002,37.264713,62.576435,46.057247,16.198549,57.332932,48.164837,92.874039,51.595043,15.660516,41.533112,69.223900,65.737289,27.971180,58.482418,40.474178,46.019333,83.088463,66.498100,95.283508,,44.804398,26.024656,22.261391,126.538734,55.193378,,107.598511,17.461103,60.060169,44.592220,63.793777,38.519852,25.401045,97.361061,38.274326,89.529358,38.324688,4.542305,64.335518,67.844887,23.732487,40.535355,50.694820,67.875801,15.791409,30.128345,20.632029,28.344179,16.538326,14.424120,4.612571,31.137150,10.370000,0.364900,27.392149,55.418110,16.203682,54.638786,,46.303444,48.328907,49.690838,30.184837,20.067841,23.792404,80.063843,138.311798,10.601285,89.628853,25.538664,12.237333,28.645267,,60.576916,59.084835,56.869347,24.169991,44.582645,24.368700,29.453949,19.694925,51.578304
2013-10-17,15.515256,29.120358,28.950499,58.160721,52.070000,15.326767,4.090000,80.766701,58.597473,15.538500,3.325957,67.253944,104.138237,11.359217,40.329838,216.860184,32.600819,22.989172,116.919998,37.469944,62.707912,46.892906,16.367502,57.253590,48.461895,93.586266,52.016983,15.510720,42.283649,69.433037,66.276047,29.249407,58.544113,40.925655,46.353424,84.389450,67.128571,96.535187,,45.971428,26.417286,22.032341,123.473701,55.782562,,100.741486,17.623192,60.956589,44.347778,64.395943,38.669662,25.768688,98.333305,38.892532,90.579674,38.759567,4.540607,65.181000,68.022987,24.374113,41.149101,51.755508,68.818695,15.760437,30.090025,20.848219,28.573286,16.723598,14.687794,4.715714,31.145502,10.342000,0.365602,27.267710,55.626930,16.453808,55.392036,,46.733734,48.209606,50.433197,30.455576,20.230579,24.155518,80.787132,139.236130,10.675681,91.651276,26.090132,12.186667,28.574991,,57.499329,56.829121,57.236740,24.455570,45.186565,25.219667,29.781908,19.741821,51.678734
2013-10-18,15.650266,29.217070,29.043955,58.184650,52.630001,15.292877,3.530000,80.118340,58.353764,16.446501,3.396753,67.497032,104.334106,11.335967,40.958927,219.148560,32.633633,23.099239,116.970001,37.491932,63.796246,46.699600,16.219236,56.817162,48.475098,93.095619,53.086567,15.633275,42.995430,69.508545,66.703896,29.124012,59.187557,41.089825,46.659073,85.232086,67.143715,99.938194,,46.551517,26.587669,25.071985,123.762238,55.009232,,100.136452,17.593718,61.619934,41.835556,64.157875,38.733852,25.922434,98.760170,38.782982,90.257568,37.684242,4.568606,66.156891,67.830627,24.494888,41.346371,53.748009,68.942162,15.866632,29.770657,21.395908,28.606024,16.606585,14.783348,4.764286,31.726297,10.366000,0.369812,27.292608,55.916603,16.589741,55.385075,,46.755245,47.999081,50.302471,30.676039,20.359047,24.172810,80.486610,140.176559,10.728376,92.130539,26.327829,12.226667,28.617149,,55.396591,57.182549,57.909229,24.611338,45.681103,25.792137,29.781908,19.723579,51.720097
2013-10-21,16.033766,29.229166,28.709051,58.703579,53.080002,15.140378,3.370000,79.225975,58.723042,16.322001,3.469761,67.396454,103.439995,11.250738,42.476551,219.061356,32.338272,23.201969,116.889999,37.403984,64.059196,46.290665,16.236477,56.555264,48.224236,92.889870,54.067833,15.612856,42.551464,69.607292,66.688057,29.095694,59.593014,41.078094,46.872311,85.885933,66.839920,102.245964,,45.718918,26.298750,24.870947,124.604568,54.957680,,99.606300,17.785267,61.861996,41.335556,63.856796,38.712460,25.949171,98.641571,38.853409,87.736809,38.112827,4.570301,66.402039,67.395981,24.525080,41.273308,53.381226,69.172249,15.937423,29.706797,21.208542,28.630573,16.158022,14.827594,5.071286,31.793142,10.776000,0.370748,27.334082,55.485493,16.529936,55.078182,,46.712219,48.258728,50.246445,30.734058,20.179182,24.069061,79.854980,140.184677,10.917464,91.296631,26.014065,11.506667,28.813972,,54.945427,57.859249,58.394920,24.702200,45.587658,26.086107,29.740046,19.577690,51.531055
2013-10-22,15.987944,29.622112,28.833662,59.038895,53.169998,15.309813,3.180000,81.017693,59.180920,16.627001,3.456487,67.790428,104.300072,11.250738,42.028767,222.461166,32.640198,23.179956,117.489998,37.206070,65.132950,47.190315,16.329571,56.341026,48.362865,93.230141,53.263195,15.422200,43.256184,70.083679,66.981171,29.221088,60.818172,41.682003,47.199314,87.422874,66.961441,101.776581,,46.469627,26.232073,24.962662,124.198982,55.134434,,100.822159,17.733704,62.274361,40.922222,64.669029,38.248791,26.129652,99.447853,39.244682,91.062813,38.247757,4.587268,66.479736,67.773621,25.106310,41.448647,52.221413,69.480949,16.109985,29.681236,21.230158,28.295086,16.343300,15.043488,4.607429,31.738842,10.816000,0.368877,27.292608,56.206242,16.682182,56.061600,,47.212406,48.363976,49.550762,31.291035,19.999321,24.368778,81.372940,140.996552,10.920563,91.842972,26.118652,11.436000,28.314873,,55.477139,58.171265,58.388691,24.708696,45.573986,26.374924,29.963333,19.882490,51.974113
2013-10-23,16.144474,29.217070,28.997221,58.903168,53.060001,14.742166,3.140000,80.641190,58.346371,16.337999,3.347343,67.589249,109.869324,11.010536,41.651318,220.143692,32.134792,23.172623,116.410004,36.788273,61.181282,47.190315,16.191648,55.976002,47.788544,92.715782,52.340801,15.156653,43.312553,69.787376,66.616737,29.083565,60.042538,42.045532,47.249073,87.510483,65.495529,100.524910,,47.097515,25.965395,25.567766,123.021347,55.296463,,101.283127,17.490568,62.014378,41.664444,64.486984,37.628212,26.129652,97.882744,39.369884,92.414223,39.089062,4.429467,65.766502,67.125252,24.993082,42.120831,51.448204,69.144173,16.096712,29.738726,20.956318,27.624117,16.138521,15.057641,4.717714,31.571705,10.592000,0.362561,27.126688,56.132133,16.638676,56.431255,,47.395283,47.044724,49.672169,30.962269,19.956495,24.374538,80.889030,140.321335,10.936065,93.434090,26.052095,10.966667,27.928253,,54.792355,58.235195,58.500763,24.650278,45.325588,26.209888,29.837734,19.773071,51.755543
2013-10-24,16.358217,28.975266,28.981644,58.679649,54.209999,15.098011,3.230000,81.010719,59.365582,16.610500,3.354716,67.815552,109.835243,10.979542,42.215137,222.991592,32.403896,23.342192,116.839996,36.758961,61.743752,46.870609,16.467491,56.063278,48.448704,91.987701,53.361324,15.231551,43.742458,70.037216,66.775192,29.144228,60.862255,41.998627,47.291718,88.690140,66.171516,101.463676,,47.657143,26.395065,25.422501,124.752716,56.548523,,102.452858,17.520042,62.588078,41.143333,64.662041,37.435600,25.935804,98.032906,39.557705,92.862373,40.033550,4.496491,67.035637,67.460114,25.098766,42.011238,51.993420,69.306961,15.910875,29.521557,21.179714,27.591391,16.411558,15.071799,4.731714,31.550819,11.674000,0.359988,27.433624,55.600002,16.644121,56.222004,,47.427547,46.974537,49.984978,30.575483,20.042145,24.213148,81.754982,140.787537,10.734579,93.002731,26.223244,11.543333,28.033699,,54.470085,57.953236,58.837032,24.533455,46.241722,26.003597,29.788889,19.908545,52.234051
