cik,ticker,fiscal_year,prev_fiscal_year,report_date,filing_date,prev_filing_date,accession,prev_accession,cos_full,jac_full,len_full,cos_1a,jac_1a,len_1a,cos_7,jac_7,len_7
0001103982,MDLZ,2019,2018,2019-12-31,2020-02-07,2019-02-08,0001103982-20-000003,0001103982-19-000005,0.997987,0.891645,471491,0.995522,0.890036,60266,0.991483,0.868728,125449
0001103982,MDLZ,2020,2019,2020-12-31,2021-02-05,2020-02-07,0001103982-21-000004,0001103982-20-000003,0.988906,0.851676,485282,0.990025,0.895677,67575,0.971400,0.786288,141316
0001103982,MDLZ,2021,2020,2021-12-31,2022-02-04,2021-02-05,0001103982-22-000003,0001103982-21-000004,0.996918,0.883548,501337,0.994671,0.877772,75210,0.987824,0.810909,147073
0001103982,MDLZ,2022,2021,2022-12-31,2023-02-03,2022-02-04,0001103982-23-000006,0001103982-22-000003,0.994001,0.859329,475754,0.994655,0.860453,81471,0.978881,0.703742,125420
0001103982,MDLZ,2023,2022,2023-12-31,2024-02-02,2023-02-03,0001103982-24-000019,0001103982-23-000006,0.996294,0.896835,460234,0.997512,0.920290,83029,0.986289,0.844042,110987
0001103982,MDLZ,2024,2023,2024-12-31,2025-02-05,2024-02-02,0001103982-25-000030,0001103982-24-000019,0.997730,0.922340,452459,0.997714,0.911988,84468,0.988468,0.871975,116494
0001103982,MDLZ,2025,2024,2025-12-31,2026-02-04,2025-02-05,0001628280-26-005345,0001103982-25-000030,0.996405,0.913968,413166,0.996839,0.898041,81421,0.978767,0.802885,86267
0001613103,MDT,2008,2007,2008-04-25,2008-06-24,2007-06-25,0000897101-08-001392,0000897101-07-001326,0.990697,0.762581,189798,0.987246,0.873460,25736,,,0
0001613103,MDT,2009,2008,2009-04-24,2009-06-23,2008-06-24,0000897101-09-001266,0000897101-08-001392,0.990751,0.794335,195415,0.987011,0.877320,26976,,,0
0001613103,MDT,2010,2009,2010-04-30,2010-06-29,2009-06-23,0000897101-10-001328,0000897101-09-001266,0.967838,0.617010,129126,0.990815,0.852507,27710,,,0
0001613103,MDT,2011,2010,2011-04-29,2011-06-28,2010-06-29,0000897101-11-001132,0000897101-10-001328,0.992369,0.845757,138464,0.973751,0.856215,33687,,,0
0001613103,MDT,2012,2011,2012-04-27,2012-06-26,2011-06-28,0000897101-12-001054,0000897101-11-001132,0.926772,0.634963,510840,0.961856,0.629898,70810,,,0
0001613103,MDT,2013,2012,2013-04-26,2013-06-24,2012-06-26,0000064670-13-000006,0000897101-12-001054,0.997211,0.888631,497965,0.962525,0.670879,45473,,,0
0001613103,MDT,2014,2013,2014-04-25,2014-06-20,2013-06-24,0000064670-14-000010,0000064670-13-000006,0.994136,0.887305,537647,0.983746,0.911290,52629,,,0
0001613103,MDT,2015,2014,2015-04-24,2015-06-23,2014-06-20,0001613103-15-000028,0000064670-14-000010,0.972921,0.738483,626091,0.939493,0.646878,88972,,,2261
0001613103,MDT,2016,2015,2016-04-29,2016-06-28,2015-06-23,0001613103-16-000093,0001613103-15-000028,0.997183,0.891628,628724,0.971430,0.884827,89071,,,0
0001613103,MDT,2017,2016,2017-04-28,2017-06-27,2016-06-28,0001613103-17-000018,0001613103-16-000093,0.996258,0.896397,612986,0.997609,0.920753,94059,,,2565
0001613103,MDT,2018,2017,2018-04-27,2018-06-22,2017-06-27,0001613103-18-000024,0001613103-17-000018,0.993974,0.832785,533671,0.982553,0.733366,61895,,,0
0001613103,MDT,2019,2018,2019-04-26,2019-06-21,2018-06-22,0001613103-19-000028,0001613103-18-000024,0.998065,0.908400,524141,0.999121,0.972171,62455,,,0
0001613103,MDT,2020,2019,2020-04-24,2020-06-19,2019-06-21,0001613103-20-000021,0001613103-19-000028,0.993531,0.888355,497191,0.987494,0.885552,72030,,,0
0001613103,MDT,2021,2020,2021-04-30,2021-06-25,2020-06-19,0001613103-21-000027,0001613103-20-000021,0.996861,0.856722,478835,0.997955,0.914488,72915,,,0
0001613103,MDT,2022,2021,2022-04-29,2022-06-23,2021-06-25,0001613103-22-000023,0001613103-21-000027,0.998685,0.893939,462306,0.997398,0.885255,71377,,,0
0001613103,MDT,2023,2022,2023-04-28,2023-06-22,2022-06-23,0001613103-23-000040,0001613103-22-000023,0.998678,0.900971,460580,0.997686,0.918490,73392,,,0
0001613103,MDT,2024,2023,2024-04-26,2024-06-20,2023-06-22,0001613103-24-000072,0001613103-23-000040,0.998668,0.912825,466790,0.995831,0.887114,72855,,,0
0001613103,MDT,2025,2024,2025-04-25,2025-06-20,2024-06-20,0001613103-25-000091,0001613103-24-000072,0.998668,0.933304,461480,0.998915,0.968316,73211,,,0
0001326801,META,2013,2012,2013-12-31,2014-01-31,2013-02-01,0001326801-14-000007,0001326801-13-000003,0.996824,0.876171,320523,0.992908,0.891304,92917,0.990768,0.944690,7048
0001326801,META,2014,2013,2014-12-31,2015-01-29,2014-01-31,0001326801-15-000006,0001326801-14-000007,0.993587,0.842887,296835,0.992496,0.890367,93158,0.984572,0.944325,7546
0001326801,META,2015,2014,2015-12-31,2016-01-28,2015-01-29,0001326801-16-000043,0001326801-15-000006,0.997737,0.891425,296599,0.996582,0.917460,98781,0.967569,0.824950,7225
0001326801,META,2016,2015,2016-12-31,2017-02-03,2016-01-28,0001326801-17-000007,0001326801-16-000043,0.996184,0.907539,320877,0.996427,0.908127,105682,0.985196,0.915254,7802
0001326801,META,2017,2016,2017-12-31,2018-02-01,2017-02-03,0001326801-18-000009,0001326801-17-000007,0.997685,0.902501,313671,0.995855,0.909763,109749,0.997226,0.959488,7670
0001326801,META,2018,2017,2018-12-31,2019-01-31,2018-02-01,0001326801-19-000009,0001326801-18-000009,0.998315,0.903267,321115,0.995927,0.913827,116526,,,0
0001326801,META,2019,2018,2019-12-31,2020-01-30,2019-01-31,0001326801-20-000013,0001326801-19-000009,0.995825,0.888413,367389,0.995681,0.910524,140104,,,18196
0001326801,META,2020,2019,2020-12-31,2021-01-28,2020-01-30,0001326801-21-000014,0001326801-20-000013,0.997407,0.887385,419015,0.995331,0.896299,162520,0.989654,0.830961,19049
0001326801,META,2021,2020,2021-12-31,2022-02-03,2021-01-28,0001326801-22-000018,0001326801-21-000014,0.996446,0.925999,424229,0.997617,0.937606,170480,0.858671,0.417391,9987
0001326801,META,2022,2021,2022-12-31,2023-02-02,2022-02-03,0001326801-23-000013,0001326801-22-000018,0.998322,0.878462,462418,0.998493,0.926931,169004,0.915668,0.627976,6572
0001326801,META,2023,2022,2023-12-31,2024-02-02,2023-02-02,0001326801-24-000012,0001326801-23-000013,0.997976,0.880370,487560,0.997342,0.917071,182385,0.979404,0.757895,6185
0001326801,META,2024,2023,2024-12-31,2025-01-30,2024-02-02,0001326801-25-000017,0001326801-24-000012,0.998189,0.920102,500235,0.998639,0.937947,189112,0.928893,0.837945,5641
0001326801,META,2025,2024,2025-12-31,2026-01-29,2025-01-30,0001628280-26-003942,0001326801-25-000017,0.998620,0.924837,516044,0.999063,0.958747,196032,0.984231,0.854902,5889
0000066740,MMM,2008,2007,2008-12-31,2009-02-17,2008-02-15,0001104659-09-009669,0001104659-08-011226,0.994882,0.831063,430133,0.962764,0.756962,7666,0.985137,0.721288,130567
0000066740,MMM,2009,2008,2009-12-31,2010-02-16,2009-02-17,0001104659-10-007295,0001104659-09-009669,0.996045,0.822943,483730,0.999670,0.997449,7664,0.991763,0.774387,131242
0000066740,MMM,2010,2009,2010-12-31,2011-02-16,2010-02-16,0001104659-11-007845,0001104659-10-007295,0.996307,0.825794,468552,0.988082,0.883212,7366,0.988504,0.716032,109445
0000066740,MMM,2011,2010,2011-12-31,2012-02-16,2011-02-16,0001104659-12-010566,0001104659-11-007845,0.998411,0.861777,484738,0.983849,0.845133,8931,0.991871,0.826660,118326
0000066740,MMM,2012,2011,2012-12-31,2013-02-14,2012-02-16,0001104659-13-010881,0001104659-12-010566,0.997666,0.894620,467888,0.995678,0.963675,9274,0.988465,0.845175,112712
0000066740,MMM,2013,2012,2013-12-31,2014-02-13,2013-02-14,0001104659-14-009773,0001104659-13-010881,0.997657,0.897358,457066,0.995021,0.935484,9830,0.990056,0.819475,111519
0000066740,MMM,2014,2013,2014-12-31,2015-02-12,2014-02-13,0001104659-15-009560,0001104659-14-009773,0.998353,0.887529,453741,0.996357,0.953216,10291,0.993360,0.806889,109471
0000066740,MMM,2015,2014,2015-12-31,2016-02-11,2015-02-12,0001558370-16-003162,0001104659-15-009560,0.997499,0.890135,450058,0.988488,0.898396,11672,0.992613,0.844444,107662
0000066740,MMM,2016,2015,2016-12-31,2017-02-09,2016-02-11,0001558370-17-000479,0001558370-16-003162,0.998264,0.900322,484879,0.997474,0.970280,12035,0.991605,0.877419,118876
0000066740,MMM,2017,2016,2017-12-31,2018-02-08,2017-02-09,0001558370-18-000535,0001558370-17-000479,0.994265,0.876912,506883,0.995714,0.947826,11578,0.961209,0.770799,124499
0000066740,MMM,2018,2017,2018-12-31,2019-02-07,2018-02-08,0001558370-19-000470,0001558370-18-000535,0.996798,0.850736,505427,0.996395,0.947826,11950,0.987134,0.836522,132132
0000066740,MMM,2019,2018,2019-12-31,2020-02-06,2019-02-07,0001558370-20-000581,0001558370-19-000470,0.993995,0.842045,531672,0.939320,0.726115,17091,0.979202,0.798989,126802
0000066740,MMM,2020,2019,2020-12-31,2021-02-04,2020-02-06,0001558370-21-000737,0001558370-20-000581,0.996761,0.829750,544904,0.972757,0.784599,22819,0.983735,0.809189,128035
0000066740,MMM,2021,2020,2021-12-31,2022-02-09,2021-02-04,0000066740-22-000010,0001558370-21-000737,0.997323,0.877232,506110,0.997779,0.946597,22702,0.985680,0.770285,88712
0000066740,MMM,2022,2021,2022-12-31,2023-02-08,2022-02-09,0000066740-23-000014,0000066740-22-000010,0.994372,0.849265,512923,0.963045,0.671300,34699,0.971716,0.778116,87479
0000066740,MMM,2023,2022,2023-12-31,2024-02-07,2023-02-08,0000066740-24-000016,0000066740-23-000014,0.990297,0.845495,503801,0.948225,0.779279,40310,0.986195,0.846557,88410
0000066740,MMM,2024,2023,2024-12-31,2025-02-05,2024-02-07,0000066740-25-000006,0000066740-24-000016,0.976012,0.850325,523701,0.967221,0.849602,44706,0.962231,0.798408,87023
0000066740,MMM,2025,2024,2025-12-31,2026-02-03,2025-02-05,0000066740-26-000014,0000066740-25-000006,0.996218,0.852401,468974,0.995846,0.900144,48417,0.959190,0.792980,63293
0000764180,MO,2008,2007,2008-12-31,2009-02-27,2008-02-28,0001193125-09-041005,0001193125-08-041586,0.935074,0.720253,196421,0.898530,0.595146,16176,,,0
0000764180,MO,2009,2008,2009-12-31,2010-02-24,2009-02-27,0001193125-10-039027,0001193125-09-041005,0.995272,0.834333,215222,0.985881,0.902036,19037,,,0
0000764180,MO,2010,2009,2010-12-31,2011-02-25,2010-02-24,0001193125-11-045778,0001193125-10-039027,0.996400,0.873518,229194,0.994717,0.939099,20474,,,0
0000764180,MO,2011,2010,2011-12-31,2012-02-16,2011-02-25,0001193125-12-064660,0001193125-11-045778,0.996705,0.853573,232210,0.993376,0.922108,22204,,,0
0000764180,MO,2012,2011,2012-12-31,2013-02-27,2012-02-16,0000764180-13-000024,0001193125-12-064660,0.969885,0.679064,526897,0.992811,0.953620,21583,,,153710
0000764180,MO,2013,2012,2013-12-31,2014-02-26,2013-02-27,0000764180-14-000025,0000764180-13-000024,0.996245,0.893669,522347,0.996140,0.931868,23550,0.992438,0.851695,142756
0000764180,MO,2014,2013,2014-12-31,2015-02-25,2014-02-26,0000764180-15-000022,0000764180-14-000025,0.998065,0.894867,504917,0.987339,0.913276,26620,0.992972,0.827571,129383
0000764180,MO,2015,2014,2015-12-31,2016-02-25,2015-02-25,0000764180-16-000128,0000764180-15-000022,0.996525,0.910084,544465,0.968868,0.850630,33697,0.998132,0.904064,128590
0000764180,MO,2016,2015,2016-12-31,2017-02-27,2016-02-25,0000764180-17-000028,0000764180-16-000128,0.995802,0.916174,565357,0.972082,0.885553,32059,0.993560,0.897412,133580
0000764180,MO,2017,2016,2017-12-31,2018-02-27,2017-02-27,0000764180-18-000028,0000764180-17-000028,0.993671,0.865962,528821,0.997759,0.916667,32591,0.993397,0.865535,134932
0000764180,MO,2018,2017,2018-12-31,2019-02-26,2018-02-27,0000764180-19-000023,0000764180-18-000028,0.964738,0.871814,474373,0.923273,0.874023,40152,0.977473,0.850068,139709
0000764180,MO,2019,2018,2019-12-31,2020-02-25,2019-02-26,0000764180-20-000018,0000764180-19-000023,0.967009,0.867365,504955,0.934349,0.874404,46064,0.972823,0.834215,149895
0000764180,MO,2020,2019,2020-12-31,2021-02-26,2020-02-25,0000764180-21-000037,0000764180-20-000018,0.994085,0.833091,539524,0.988378,0.806429,55924,0.978415,0.752993,178607
0000764180,MO,2021,2020,2021-12-31,2022-02-25,2021-02-26,0000764180-22-000019,0000764180-21-000037,0.997883,0.880514,515073,0.980454,0.882519,56431,0.993982,0.805645,160321
0000764180,MO,2022,2021,2022-12-31,2023-02-27,2022-02-25,0000764180-23-000020,0000764180-22-000019,0.897962,0.859223,485421,0.865195,0.696695,49607,0.896491,0.820513,150209
0000764180,MO,2023,2022,2023-12-31,2024-02-27,2023-02-27,0000764180-24-000018,0000764180-23-000020,0.979883,0.855419,487579,0.973840,0.845346,51794,0.981815,0.844013,149780
0000764180,MO,2024,2023,2024-12-31,2025-02-26,2024-02-27,0000764180-25-000019,0000764180-24-000018,0.996811,0.898519,517870,0.986962,0.876083,65410,0.994690,0.864142,160282
0000764180,MO,2025,2024,2025-12-31,2026-02-25,2025-02-26,0000764180-26-000017,0000764180-25-000019,0.991528,0.884383,505337,0.932866,0.932345,68914,0.985280,0.817370,149840
0000310158,MRK,2008,2007,2008-12-31,2009-02-27,2008-02-29,0000950123-09-003694,0000950123-08-002339,0.999006,0.870091,466702,0.996812,0.843028,39336,0.985949,0.667152,46803
0000310158,MRK,2009,2008,2009-12-31,2010-03-01,2009-02-27,0000950123-10-018679,0000950123-09-003694,0.756561,0.546579,887748,0.452048,0.469565,66565,0.667614,0.297703,209484
0000310158,MRK,2010,2009,2010-12-31,2011-02-28,2010-03-01,0000950123-11-019286,0000950123-10-018679,0.992817,0.827541,712002,0.988968,0.814494,67065,0.991325,0.770574,201336
0000310158,MRK,2011,2010,2011-12-31,2012-02-28,2011-02-28,0001193125-12-084319,0000950123-11-019286,0.989406,0.835756,656114,0.984920,0.848415,59616,0.989615,0.785692,188807
0000310158,MRK,2012,2011,2012-12-31,2013-02-28,2012-02-28,0001193125-13-084618,0001193125-12-084319,0.994733,0.852506,608917,0.992507,0.865204,53489,0.991484,0.811746,187170
0000310158,MRK,2013,2012,2013-12-31,2014-02-27,2013-02-28,0000310158-14-000009,0001193125-13-084618,0.997240,0.871158,611429,0.993448,0.914513,53736,0.993357,0.824003,187816
0000310158,MRK,2014,2013,2014-12-31,2015-02-27,2014-02-27,0000310158-15-000005,0000310158-14-000009,0.992802,0.835210,618131,0.987013,0.861164,53075,0.990281,0.792703,201529
0000310158,MRK,2015,2014,2015-12-31,2016-02-26,2015-02-27,0000310158-16-000063,0000310158-15-000005,0.996341,0.882834,618916,0.981820,0.854473,46750,0.994275,0.816003,199852
0000310158,MRK,2016,2015,2016-12-31,2017-02-28,2016-02-26,0000310158-17-000010,0000310158-16-000063,0.996303,0.849186,577969,0.996005,0.900862,47652,0.990637,0.747566,172347
0000310158,MRK,2017,2016,2017-12-31,2018-02-27,2017-02-28,0000310158-18-000005,0000310158-17-000010,0.995110,0.873359,576411,0.994678,0.905647,54570,0.986702,0.760553,162499
0000310158,MRK,2018,2017,2018-12-31,2019-02-27,2018-02-27,0000310158-19-000014,0000310158-18-000005,0.994636,0.854735,585251,0.996371,0.911706,53721,0.987543,0.760090,159356
0000310158,MRK,2019,2018,2019-12-31,2020-02-26,2019-02-27,0000310158-20-000005,0000310158-19-000014,0.995126,0.848080,546098,0.984258,0.843692,63114,0.987399,0.793449,143213
0000310158,MRK,2020,2019,2020-12-31,2021-02-25,2020-02-26,0000310158-21-000004,0000310158-20-000005,0.994529,0.826996,583661,0.988985,0.849046,71246,0.982594,0.782592,144118
0000310158,MRK,2021,2020,2021-12-31,2022-02-25,2021-02-25,0000310158-22-000003,0000310158-21-000004,0.994177,0.841386,610010,0.984099,0.811659,71956,0.987020,0.764977,141421
0000310158,MRK,2022,2021,2022-12-31,2023-02-24,2022-02-25,0001628280-23-005061,0000310158-22-000003,0.994353,0.859231,596818,0.995902,0.885831,73441,0.983985,0.781447,134756
0000310158,MRK,2023,2022,2023-12-31,2024-02-26,2023-02-24,0001628280-24-006850,0001628280-23-005061,0.996468,0.853092,596382,0.994316,0.886121,69905,0.988429,0.819399,131224
0000310158,MRK,2024,2023,2024-12-31,2025-02-25,2024-02-26,0001628280-25-007732,0001628280-24-006850,0.996561,0.901518,604772,0.995232,0.925391,74985,0.988963,0.833882,135003
0000310158,MRK,2025,2024,2025-12-31,2026-02-24,2025-02-25,0000310158-26-000063,0001628280-25-007732,0.995508,0.870269,628415,0.996337,0.914336,77913,0.985477,0.798118,141432
0000895421,MS,2008,2007,2008-11-30,2009-01-29,2008-01-29,0001193125-09-013429,0001193125-08-013719,0.995403,0.812612,771529,0.972664,0.765539,41070,0.984975,0.686579,189860
0000895421,MS,2009,2008,2009-12-31,2010-02-26,2009-01-29,0001193125-10-042763,0001193125-09-013429,0.991824,0.826380,849117,0.984686,0.775134,36827,0.979306,0.720842,189408
0000895421,MS,2010,2009,2010-12-31,2011-02-28,2010-02-26,0001193125-11-050049,0001193125-10-042763,0.993418,0.823034,943119,0.989298,0.889530,41151,0.990386,0.722628,192897
0000895421,MS,2011,2010,2011-12-31,2012-02-27,2011-02-28,0001193125-12-081807,0001193125-11-050049,0.997903,0.880837,968453,0.984351,0.868976,50033,0.991072,0.783199,202030
0000895421,MS,2012,2011,2012-12-31,2013-02-26,2012-02-27,0001193125-13-077191,0001193125-12-081807,0.998327,0.879543,1026075,0.996111,0.931902,50731,0.992322,0.800000,208720
0000895421,MS,2013,2012,2013-12-31,2014-02-25,2013-02-26,0001193125-14-067354,0001193125-13-077191,0.998640,0.886745,1054958,0.994661,0.906407,51537,0.994148,0.805071,210091
0000895421,MS,2014,2013,2014-12-31,2015-03-02,2014-02-25,0001193125-15-071980,0001193125-14-067354,0.998414,0.887206,1108132,0.993062,0.886207,51468,0.988276,0.759984,242108
0000895421,MS,2015,2014,2015-12-31,2016-02-23,2015-03-02,0001193125-16-473553,0001193125-15-071980,0.997348,0.864327,925990,0.988142,0.869184,50295,0.986346,0.762353,194855
0000895421,MS,2016,2015,2016-12-31,2017-02-27,2016-02-23,0001193125-17-059212,0001193125-16-473553,0.982844,0.880635,886434,0.992168,0.876323,57168,0.963812,0.802296,189428
0000895421,MS,2017,2016,2017-12-31,2018-02-27,2017-02-27,0001193125-18-060831,0001193125-17-059212,0.997441,0.901571,833773,,,0,,,0
0000895421,MS,2018,2017,2018-12-31,2019-02-26,2018-02-27,0001193125-19-051943,0001193125-18-060831,0.998714,0.918022,800617,,,0,,,0
0000895421,MS,2019,2018,2019-12-31,2020-02-27,2019-02-26,0000895421-20-000265,0001193125-19-051943,0.999158,0.918409,772550,,,0,,,0
0000895421,MS,2020,2019,2020-12-31,2021-02-26,2020-02-27,0000895421-21-000286,0000895421-20-000265,0.996680,0.890429,809560,,,0,,,0
0000895421,MS,2021,2020,2021-12-31,2022-02-24,2021-02-26,0000895421-22-000400,0000895421-21-000286,0.998646,0.891915,761855,,,0,,,0
0000895421,MS,2022,2021,2022-12-31,2023-02-24,2022-02-24,0000895421-23-000284,0000895421-22-000400,0.999266,0.929832,758992,,,0,,,0
0000895421,MS,2023,2022,2023-12-31,2024-02-22,2023-02-24,0000895421-24-000300,0000895421-23-000284,0.998946,0.925614,767324,,,0,,,0
0000895421,MS,2024,2023,2024-12-31,2025-02-21,2024-02-22,0000895421-25-000304,0000895421-24-000300,0.999614,0.944034,768812,,,0,,,0
0000895421,MS,2025,2024,2025-12-31,2026-02-19,2025-02-21,0000895421-26-000086,0000895421-25-000304,0.999706,0.958749,768505,,,0,,,0
0000789019,MSFT,2008,2007,2008-06-30,2008-07-31,2007-08-03,0001193125-08-162768,0001193125-07-170817,0.995947,0.868706,278413,0.986261,0.850195,24161,0.980052,0.806167,78473
0000789019,MSFT,2009,2008,2009-06-30,2009-07-30,2008-07-31,0001193125-09-158735,0001193125-08-162768,0.995458,0.833727,306455,0.996062,0.930830,25968,0.986065,0.758261,90142
0000789019,MSFT,2010,2009,2010-06-30,2010-07-30,2009-07-30,0001193125-10-171791,0001193125-09-158735,0.993710,0.861453,291897,0.982174,0.884335,28647,0.982427,0.804245,80047
0000789019,MSFT,2011,2010,2011-06-30,2011-07-28,2010-07-30,0001193125-11-200680,0001193125-10-171791,0.996663,0.859854,296179,0.993812,0.906277,32077,0.986622,0.688579,78265
0000789019,MSFT,2012,2011,2012-06-30,2012-07-26,2011-07-28,0001193125-12-316848,0001193125-11-200680,0.996747,0.872365,307088,0.986081,0.844682,39819,0.993483,0.846526,77752
0000789019,MSFT,2013,2012,2013-06-30,2013-07-30,2012-07-26,0001193125-13-310206,0001193125-12-316848,0.996998,0.900378,311170,0.995224,0.912879,39004,0.988772,0.774230,84828
0000789019,MSFT,2014,2013,2014-06-30,2014-07-31,2013-07-30,0001193125-14-289961,0001193125-13-310206,0.988347,0.836578,334625,0.987596,0.796503,41471,0.972749,0.760263,85457
0000789019,MSFT,2015,2014,2015-06-30,2015-07-31,2014-07-31,0001193125-15-272806,0001193125-14-289961,0.997463,0.897351,333793,0.994784,0.911337,42571,0.984445,0.723174,74742
0000789019,MSFT,2016,2015,2016-06-30,2016-07-28,2015-07-31,0001193125-16-662209,0001193125-15-272806,0.993279,0.888370,342836,0.996456,0.937233,45518,0.972762,0.830363,76397
0000789019,MSFT,2017,2016,2017-06-30,2017-08-02,2016-07-28,0001564590-17-014900,0001193125-16-662209,0.995252,0.897528,338048,0.995580,0.914966,47941,0.988424,0.872340,70704
